,hitter.last_name,Home?,OnFirst,OnSecond,OnThird,OppTeam,count.balls,count.outs,count.pitch_count,count.strikes,created_at,errors,fielders,flags.is_ab_over,flags.is_bunt,flags.is_bunt_shown,flags.is_double_play,flags.is_hit,flags.is_passed_ball,flags.is_triple_play,flags.is_wild_pitch,hit_location,hit_type,hitter.first_name,hitter.id,hitter.jersey_number,hitter.preferred_name,id,innings,outcome_id,pitcher.first_name,pitcher.hitter_hand,pitcher.id,pitcher.jersey_number,pitcher.last_name,pitcher.pitch_count,pitcher.pitch_speed,pitcher.pitch_type,pitcher.pitch_x,pitcher.pitch_y,pitcher.pitch_zone,pitcher.pitcher_hand,pitcher.preferred_name,runners,status,temperature,type,updated_at,warming_up.first_name,warming_up.id,warming_up.jersey_number,warming_up.last_name,warming_up.player_id,warming_up.preferred_name,warming_up.team_id,weather.direction,weather.speed_mph
2310,Fowler,1,1.0,0.0,0.0,ARI,1.0,3.0,3.0,1.0,2018-04-08T19:01:28+00:00,0,"[{'sequence': 1, 'preferred_name': 'Jarrod', 'first_name': 'Jarrod', 'last_name': 'Dyson', 'jersey_number': '1', 'id': 'd36e1643-ef4d-48d6-b898-d8654bc7f9e1', 'type': 'putout'}]",True,False,False,False,False,False,False,False,15,LD,William,a91b5de2-7809-4c9c-b67a-409835c5f17e,25,Dexter,78fc9814-b757-4509-a61b-421d0b66b550,3,oLO,Taijuan,L,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,39.0,92.0,FA,-11.0,-52.0,8.0,R,Taijuan,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Luke', 'first_name': 'Luke', 'last_name': 'Weaver', 'jersey_number': '7', 'id': '60b7e25e-7765-4d8b-82a6-d33e7179dae5'}]",official,0.0,pitch,2018-04-08T19:01:34+00:00,0,0,0,0,0,0,0,0,0.0
2311,Pham,1,0.0,0.0,0.0,ARI,1.0,0.0,1.0,0.0,2018-04-08T19:16:32+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Thomas,a8ff76c9-1554-421c-baed-2a22fb00ad71,28,Tommy,887d51a2-c4b9-4393-8e85-65ca06c15157,4,bB,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,40.0,76.0,CU,58.0,130.0,10.0,R,Taijuan,0,official,0.0,pitch,2018-04-08T19:16:37+00:00,0,0,0,0,0,0,0,0,0.0
2312,Pham,1,0.0,0.0,0.0,ARI,2.0,0.0,2.0,0.0,2018-04-08T19:16:46+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Thomas,a8ff76c9-1554-421c-baed-2a22fb00ad71,28,Tommy,9218005f-38a9-498a-9b6a-eaa32f0999d6,4,bB,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,41.0,93.0,FA,-58.0,130.0,10.0,R,Taijuan,0,official,0.0,pitch,2018-04-08T19:16:49+00:00,0,0,0,0,0,0,0,0,0.0
2313,Pham,1,0.0,0.0,0.0,ARI,2.0,0.0,3.0,1.0,2018-04-08T19:17:02+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Thomas,a8ff76c9-1554-421c-baed-2a22fb00ad71,28,Tommy,63247ba7-c077-41fc-b3b9-c96f2fe48638,4,kKL,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,42.0,93.0,FA,-82.0,60.0,1.0,R,Taijuan,0,official,0.0,pitch,2018-04-08T19:17:06+00:00,0,0,0,0,0,0,0,0,0.0
2314,Pham,1,0.0,0.0,0.0,ARI,2.0,0.0,4.0,2.0,2018-04-08T19:17:16+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Thomas,a8ff76c9-1554-421c-baed-2a22fb00ad71,28,Tommy,304f76ca-4709-4ce8-a7e4-85c320b266ee,4,kF,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,43.0,94.0,FA,-47.0,30.0,4.0,R,Taijuan,0,official,0.0,pitch,2018-04-08T19:17:21+00:00,0,0,0,0,0,0,0,0,0.0
2315,Pham,1,0.0,0.0,0.0,ARI,3.0,0.0,5.0,2.0,2018-04-08T19:17:37+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Thomas,a8ff76c9-1554-421c-baed-2a22fb00ad71,28,Tommy,f8fe7b7c-1214-4764-b7b4-8fa2cceb8834,4,bB,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,44.0,94.0,FA,-135.0,-121.0,13.0,R,Taijuan,0,official,0.0,pitch,2018-04-08T19:17:43+00:00,0,0,0,0,0,0,0,0,0.0
2316,Pham,1,0.0,0.0,0.0,ARI,3.0,0.0,6.0,2.0,2018-04-08T19:17:54+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Thomas,a8ff76c9-1554-421c-baed-2a22fb00ad71,28,Tommy,26055f03-6971-4088-9888-3eff99063e70,4,kF,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,45.0,95.0,FA,-5.0,47.0,2.0,R,Taijuan,0,official,0.0,pitch,2018-04-08T19:18:01+00:00,0,0,0,0,0,0,0,0,0.0
2317,Pham,1,0.0,0.0,0.0,ARI,3.0,1.0,7.0,2.0,2018-04-08T19:18:22+00:00,0,"[{'sequence': 1, 'preferred_name': 'Jarrod', 'first_name': 'Jarrod', 'last_name': 'Dyson', 'jersey_number': '1', 'id': 'd36e1643-ef4d-48d6-b898-d8654bc7f9e1', 'type': 'putout'}]",True,False,False,False,False,False,False,False,15,LD,Thomas,a8ff76c9-1554-421c-baed-2a22fb00ad71,28,Tommy,6064b66a-33a4-409b-8722-6f6d0c059d29,4,oLO,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,46.0,94.0,FA,64.0,30.0,6.0,R,Taijuan,0,official,0.0,pitch,2018-04-08T19:18:46+00:00,0,0,0,0,0,0,0,0,0.0
2318,Carpenter,1,0.0,0.0,0.0,ARI,1.0,1.0,1.0,0.0,2018-04-08T19:18:52+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Matthew,a8cd51db-4a15-454a-836d-79fe158f7b71,13,Matt,3f3fa75c-d68f-4986-b953-2be4d9e5a0fc,4,bB,Taijuan,L,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,47.0,76.0,CU,-94.0,-213.0,12.0,R,Taijuan,0,official,0.0,pitch,2018-04-08T19:18:56+00:00,0,0,0,0,0,0,0,0,0.0
2319,Carpenter,1,0.0,0.0,0.0,ARI,2.0,1.0,2.0,0.0,2018-04-08T19:19:11+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Matthew,a8cd51db-4a15-454a-836d-79fe158f7b71,13,Matt,5deda918-6fd4-4862-be39-2965cb391673,4,bB,Taijuan,L,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,48.0,93.0,FA,176.0,130.0,11.0,R,Taijuan,0,official,0.0,pitch,2018-04-08T19:19:15+00:00,0,0,0,0,0,0,0,0,0.0
2320,Carpenter,1,0.0,0.0,0.0,ARI,2.0,1.0,3.0,1.0,2018-04-08T19:19:30+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Matthew,a8cd51db-4a15-454a-836d-79fe158f7b71,13,Matt,745be3ed-13cd-4082-a34b-c0cf730b91dc,4,kKL,Taijuan,L,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,49.0,93.0,FA,64.0,-26.0,6.0,R,Taijuan,0,official,0.0,pitch,2018-04-08T19:19:33+00:00,0,0,0,0,0,0,0,0,0.0
2321,Carpenter,1,0.0,0.0,0.0,ARI,3.0,1.0,4.0,1.0,2018-04-08T19:19:49+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Matthew,a8cd51db-4a15-454a-836d-79fe158f7b71,13,Matt,9042f3cf-ad77-4d2b-af27-86b227c1a747,4,bB,Taijuan,L,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,50.0,93.0,FA,129.0,152.0,11.0,R,Taijuan,0,official,0.0,pitch,2018-04-08T19:19:53+00:00,0,0,0,0,0,0,0,0,0.0
2322,Carpenter,1,0.0,0.0,0.0,ARI,3.0,1.0,5.0,2.0,2018-04-08T19:20:10+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Matthew,a8cd51db-4a15-454a-836d-79fe158f7b71,13,Matt,beb97f68-12cb-4b08-a984-99bf32088de1,4,kKL,Taijuan,L,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,51.0,93.0,FA,82.0,43.0,3.0,R,Taijuan,0,official,0.0,pitch,2018-04-08T19:20:14+00:00,0,0,0,0,0,0,0,0,0.0
2323,Carpenter,1,0.0,0.0,0.0,ARI,4.0,1.0,6.0,2.0,2018-04-08T19:20:32+00:00,0,0,True,False,False,False,False,False,False,False,0,0,Matthew,a8cd51db-4a15-454a-836d-79fe158f7b71,13,Matt,a56025e6-0a36-41a0-ba9f-5bb2c3c36a50,4,bB,Taijuan,L,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,52.0,92.0,FA,164.0,82.0,11.0,R,Taijuan,"[{'starting_base': 0, 'ending_base': 1, 'out': False, 'outcome_id': 'AD1', 'preferred_name': 'Matt', 'first_name': 'Matthew', 'last_name': 'Carpenter', 'jersey_number': '13', 'id': 'a8cd51db-4a15-454a-836d-79fe158f7b71'}]",official,0.0,pitch,2018-04-08T19:20:40+00:00,0,0,0,0,0,0,0,0,0.0
2324,Ozuna,1,1.0,0.0,0.0,ARI,0.0,1.0,1.0,1.0,2018-04-08T19:21:22+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Marcell,57f0a40f-e0f5-4e76-bd59-b8c4de7a680c,23,Marcell,952238d6-ce48-46a6-a985-e65d8befadd8,4,kF,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,53.0,93.0,FA,52.0,-52.0,9.0,R,Taijuan,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Matt', 'first_name': 'Matthew', 'last_name': 'Carpenter', 'jersey_number': '13', 'id': 'a8cd51db-4a15-454a-836d-79fe158f7b71'}]",official,0.0,pitch,2018-04-08T19:21:28+00:00,0,0,0,0,0,0,0,0,0.0
2325,Ozuna,1,1.0,0.0,0.0,ARI,0.0,2.0,2.0,1.0,2018-04-08T19:22:07+00:00,0,"[{'sequence': 1, 'preferred_name': 'A.J.', 'first_name': 'Allen', 'last_name': 'Pollock', 'jersey_number': '11', 'id': 'd5b0fb7b-93d4-4c45-820f-069f622855c8', 'type': 'putout'}]",True,False,False,False,False,False,False,False,8,FB,Marcell,57f0a40f-e0f5-4e76-bd59-b8c4de7a680c,23,Marcell,e3e55d5d-2ca9-4456-9196-79c53872a7e7,4,oFO,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,54.0,90.0,SP,-5.0,-60.0,8.0,R,Taijuan,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Matt', 'first_name': 'Matthew', 'last_name': 'Carpenter', 'jersey_number': '13', 'id': 'a8cd51db-4a15-454a-836d-79fe158f7b71'}]",official,0.0,pitch,2018-04-08T19:22:14+00:00,0,0,0,0,0,0,0,0,0.0
2326,Martinez,1,1.0,0.0,0.0,ARI,1.0,2.0,1.0,0.0,2018-04-08T19:22:49+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Jose,3f662257-e3e5-41f9-826d-06357392ce5b,38,Jose,c931b338-e685-4b91-a6c2-6c3f35247ec8,4,bB,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,55.0,93.0,FA,-141.0,-65.0,13.0,R,Taijuan,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Matt', 'first_name': 'Matthew', 'last_name': 'Carpenter', 'jersey_number': '13', 'id': 'a8cd51db-4a15-454a-836d-79fe158f7b71'}]",official,0.0,pitch,2018-04-08T19:22:52+00:00,0,0,0,0,0,0,0,0,0.0
2327,Martinez,1,1.0,0.0,0.0,ARI,2.0,2.0,2.0,0.0,2018-04-08T19:23:13+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Jose,3f662257-e3e5-41f9-826d-06357392ce5b,38,Jose,38858621-286e-4618-92dd-a09a926576e7,4,bB,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,56.0,87.0,SP,176.0,-117.0,11.0,R,Taijuan,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Matt', 'first_name': 'Matthew', 'last_name': 'Carpenter', 'jersey_number': '13', 'id': 'a8cd51db-4a15-454a-836d-79fe158f7b71'}]",official,0.0,pitch,2018-04-08T19:23:22+00:00,0,0,0,0,0,0,0,0,0.0
2328,Martinez,1,1.0,0.0,0.0,ARI,2.0,2.0,3.0,1.0,2018-04-08T19:23:37+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Jose,3f662257-e3e5-41f9-826d-06357392ce5b,38,Jose,b7afa0cb-4872-46e4-8082-400711866c6e,4,kKL,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,57.0,94.0,FA,-105.0,26.0,13.0,R,Taijuan,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Matt', 'first_name': 'Matthew', 'last_name': 'Carpenter', 'jersey_number': '13', 'id': 'a8cd51db-4a15-454a-836d-79fe158f7b71'}]",official,0.0,pitch,2018-04-08T19:23:40+00:00,0,0,0,0,0,0,0,0,0.0
2329,Martinez,1,1.0,0.0,0.0,ARI,2.0,3.0,4.0,1.0,2018-04-08T19:24:12+00:00,0,"[{'sequence': 1, 'preferred_name': 'Jarrod', 'first_name': 'Jarrod', 'last_name': 'Dyson', 'jersey_number': '1', 'id': 'd36e1643-ef4d-48d6-b898-d8654bc7f9e1', 'type': 'putout'}]",True,False,False,False,False,False,False,False,10,LD,Jose,3f662257-e3e5-41f9-826d-06357392ce5b,38,Jose,26eab273-0a68-42fa-8fdd-e03d8b3e840d,4,oLO,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,58.0,94.0,FA,0.0,0.0,5.0,R,Taijuan,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Matt', 'first_name': 'Matthew', 'last_name': 'Carpenter', 'jersey_number': '13', 'id': 'a8cd51db-4a15-454a-836d-79fe158f7b71'}]",official,0.0,pitch,2018-04-08T19:24:18+00:00,0,0,0,0,0,0,0,0,0.0
2330,Molina,1,0.0,0.0,0.0,ARI,0.0,0.0,1.0,1.0,2018-04-08T19:35:44+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Yadier,6e790e8d-85cb-4c75-8f1f-8c12f410f3ab,4,Yadier,8c81318e-bdee-49dd-9840-7793991ac50f,5,kF,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,59.0,88.0,CT,117.0,60.0,11.0,R,Taijuan,0,official,0.0,pitch,2018-04-08T19:36:41+00:00,0,0,0,0,0,0,0,0,0.0
2331,Molina,1,0.0,0.0,0.0,ARI,0.0,0.0,2.0,2.0,2018-04-08T19:36:04+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Yadier,6e790e8d-85cb-4c75-8f1f-8c12f410f3ab,4,Yadier,c47b0f8a-5832-4876-a4a0-39aaf1dbbacb,5,kKS,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,60.0,93.0,FA,-70.0,0.0,4.0,R,Taijuan,0,official,0.0,pitch,2018-04-08T19:36:08+00:00,0,0,0,0,0,0,0,0,0.0
2332,Molina,1,0.0,0.0,0.0,ARI,1.0,0.0,3.0,2.0,2018-04-08T19:36:21+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Yadier,6e790e8d-85cb-4c75-8f1f-8c12f410f3ab,4,Yadier,18df5e23-98c3-46a5-bb72-00e41fd3cb22,5,bB,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,61.0,95.0,FA,-188.0,13.0,13.0,R,Taijuan,0,official,0.0,pitch,2018-04-08T19:36:26+00:00,0,0,0,0,0,0,0,0,0.0
2333,Molina,1,0.0,0.0,0.0,ARI,2.0,0.0,4.0,2.0,2018-04-08T19:36:34+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Yadier,6e790e8d-85cb-4c75-8f1f-8c12f410f3ab,4,Yadier,41cb111b-ad10-4d97-9785-19453c3b226d,5,bB,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,62.0,89.0,SP,-41.0,-200.0,12.0,R,Taijuan,0,official,0.0,pitch,2018-04-08T19:36:47+00:00,0,0,0,0,0,0,0,0,0.0
2334,Molina,1,0.0,0.0,0.0,ARI,3.0,0.0,5.0,2.0,2018-04-08T19:36:55+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Yadier,6e790e8d-85cb-4c75-8f1f-8c12f410f3ab,4,Yadier,5bb25ca1-d7f2-4eec-a87b-762f58097c33,5,bB,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,63.0,95.0,FA,-152.0,-47.0,13.0,R,Taijuan,0,official,0.0,pitch,2018-04-08T19:36:59+00:00,0,0,0,0,0,0,0,0,0.0
2335,Molina,1,0.0,0.0,0.0,ARI,3.0,0.0,6.0,2.0,2018-04-08T19:37:16+00:00,0,0,True,False,False,False,True,False,False,False,11,GB,Yadier,6e790e8d-85cb-4c75-8f1f-8c12f410f3ab,4,Yadier,30c31b1d-c0c4-4f47-9739-8c9075a7f992,5,aS,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,64.0,94.0,FA,-64.0,8.0,4.0,R,Taijuan,"[{'starting_base': 0, 'ending_base': 1, 'out': False, 'outcome_id': 'AD1', 'preferred_name': 'Yadier', 'first_name': 'Yadier', 'last_name': 'Molina', 'jersey_number': '4', 'id': '6e790e8d-85cb-4c75-8f1f-8c12f410f3ab'}]",official,0.0,pitch,2018-04-08T19:37:24+00:00,0,0,0,0,0,0,0,0,0.0
2336,DeJong,1,1.0,0.0,0.0,ARI,0.0,0.0,1.0,1.0,2018-04-08T19:37:56+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Paul,cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b,12,Paul,a6db39d7-90d1-4fea-9e49-c3f54eb89db2,5,kKL,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,65.0,92.0,FA,-100.0,-43.0,7.0,R,Taijuan,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Yadier', 'first_name': 'Yadier', 'last_name': 'Molina', 'jersey_number': '4', 'id': '6e790e8d-85cb-4c75-8f1f-8c12f410f3ab'}]",official,0.0,pitch,2018-04-08T19:38:00+00:00,0,0,0,0,0,0,0,0,0.0
2337,DeJong,1,1.0,0.0,0.0,ARI,1.0,0.0,2.0,1.0,2018-04-08T19:38:26+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Paul,cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b,12,Paul,abb8c279-f410-4152-b41a-5de35c53ffc5,5,bB,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,66.0,94.0,FA,-76.0,-121.0,12.0,R,Taijuan,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Yadier', 'first_name': 'Yadier', 'last_name': 'Molina', 'jersey_number': '4', 'id': '6e790e8d-85cb-4c75-8f1f-8c12f410f3ab'}]",official,0.0,pitch,2018-04-08T19:38:32+00:00,0,0,0,0,0,0,0,0,0.0
2338,DeJong,1,1.0,0.0,0.0,ARI,1.0,1.0,3.0,1.0,2018-04-08T19:39:05+00:00,0,"[{'sequence': 1, 'preferred_name': 'David', 'first_name': 'Senger', 'last_name': 'Peralta', 'jersey_number': '6', 'id': '11d8880d-4581-4531-b6f9-1170eaaff32d', 'type': 'putout'}]",True,False,False,False,False,False,False,False,6,FB,Paul,cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b,12,Paul,ddcd6fd7-cad9-4537-a796-0ff795e1ab49,5,oFO,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,67.0,87.0,SP,5.0,-13.0,5.0,R,Taijuan,"[{'starting_base': 1, 'ending_base': 2, 'out': False, 'outcome_id': 'AD2', 'description': 'Yadier Molina to second.', 'preferred_name': 'Yadier', 'first_name': 'Yadier', 'last_name': 'Molina', 'jersey_number': '4', 'id': '6e790e8d-85cb-4c75-8f1f-8c12f410f3ab'}]",official,0.0,pitch,2018-04-08T19:39:28+00:00,0,0,0,0,0,0,0,0,0.0
2339,Wong,1,0.0,1.0,0.0,ARI,0.0,1.0,1.0,1.0,2018-04-08T19:39:49+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Kolten,343e48ee-be0e-4f0d-a801-dc8cbbce75b4,16,Kolten,88aab9b7-53f5-4804-8359-6c09d3bdad40,5,kKL,Taijuan,L,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,68.0,76.0,CU,-23.0,-82.0,8.0,R,Taijuan,"[{'starting_base': 2, 'ending_base': 2, 'out': False, 'outcome_id': '', 'preferred_name': 'Yadier', 'first_name': 'Yadier', 'last_name': 'Molina', 'jersey_number': '4', 'id': '6e790e8d-85cb-4c75-8f1f-8c12f410f3ab'}]",official,0.0,pitch,2018-04-08T19:39:53+00:00,0,0,0,0,0,0,0,0,0.0
2340,Wong,1,0.0,1.0,0.0,ARI,0.0,1.0,2.0,2.0,2018-04-08T19:40:10+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Kolten,343e48ee-be0e-4f0d-a801-dc8cbbce75b4,16,Kolten,1ded9722-56a5-44f4-a058-a26523ded802,5,kKL,Taijuan,L,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,69.0,93.0,FA,70.0,-73.0,9.0,R,Taijuan,"[{'starting_base': 2, 'ending_base': 2, 'out': False, 'outcome_id': '', 'preferred_name': 'Yadier', 'first_name': 'Yadier', 'last_name': 'Molina', 'jersey_number': '4', 'id': '6e790e8d-85cb-4c75-8f1f-8c12f410f3ab'}]",official,0.0,pitch,2018-04-08T19:40:14+00:00,0,0,0,0,0,0,0,0,0.0
2341,Wong,1,0.0,1.0,0.0,ARI,1.0,1.0,3.0,2.0,2018-04-08T19:40:30+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Kolten,343e48ee-be0e-4f0d-a801-dc8cbbce75b4,16,Kolten,108d2ade-4e0a-46fd-a24a-4b1ac37b3221,5,bB,Taijuan,L,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,70.0,94.0,FA,135.0,152.0,11.0,R,Taijuan,"[{'starting_base': 2, 'ending_base': 2, 'out': False, 'outcome_id': '', 'preferred_name': 'Yadier', 'first_name': 'Yadier', 'last_name': 'Molina', 'jersey_number': '4', 'id': '6e790e8d-85cb-4c75-8f1f-8c12f410f3ab'}]",official,0.0,pitch,2018-04-08T19:40:34+00:00,0,0,0,0,0,0,0,0,0.0
2342,Wong,1,0.0,1.0,0.0,ARI,1.0,1.0,4.0,2.0,2018-04-08T19:41:30+00:00,0,0,True,False,False,False,True,False,False,False,13,GB,Kolten,343e48ee-be0e-4f0d-a801-dc8cbbce75b4,16,Kolten,0ba2ee12-2013-48f0-9dd9-128dcab56cc3,5,aSAD2,Taijuan,L,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,71.0,89.0,SP,141.0,26.0,11.0,R,Taijuan,"[{'starting_base': 0, 'ending_base': 2, 'out': False, 'outcome_id': 'AD2', 'preferred_name': 'Kolten', 'first_name': 'Kolten', 'last_name': 'Wong', 'jersey_number': '16', 'id': '343e48ee-be0e-4f0d-a801-dc8cbbce75b4'}, {'starting_base': 2, 'ending_base': 4, 'out': False, 'outcome_id': 'ERN', 'description': 'Yadier Molina scores.', 'preferred_name': 'Yadier', 'first_name': 'Yadier', 'last_name': 'Molina', 'jersey_number': '4', 'id': '6e790e8d-85cb-4c75-8f1f-8c12f410f3ab'}]",official,0.0,pitch,2018-04-08T19:41:39+00:00,0,0,0,0,0,0,0,0,0.0
2343,Weaver,1,0.0,1.0,0.0,ARI,0.0,1.0,1.0,1.0,2018-04-08T19:42:00+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Luke,60b7e25e-7765-4d8b-82a6-d33e7179dae5,7,Luke,daf71f64-f9bb-4a64-acda-6c8b35c0d8c4,5,kKL,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,72.0,93.0,FA,-88.0,-56.0,7.0,R,Taijuan,"[{'starting_base': 2, 'ending_base': 2, 'out': False, 'outcome_id': '', 'preferred_name': 'Kolten', 'first_name': 'Kolten', 'last_name': 'Wong', 'jersey_number': '16', 'id': '343e48ee-be0e-4f0d-a801-dc8cbbce75b4'}]",official,0.0,pitch,2018-04-08T19:42:04+00:00,0,0,0,0,0,0,0,0,0.0
2344,Weaver,1,0.0,1.0,0.0,ARI,0.0,1.0,2.0,2.0,2018-04-08T19:42:22+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Luke,60b7e25e-7765-4d8b-82a6-d33e7179dae5,7,Luke,a31ac680-7472-4dfa-9092-746034d20943,5,kKS,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,73.0,75.0,CU,-135.0,-60.0,13.0,R,Taijuan,"[{'starting_base': 2, 'ending_base': 2, 'out': False, 'outcome_id': '', 'preferred_name': 'Kolten', 'first_name': 'Kolten', 'last_name': 'Wong', 'jersey_number': '16', 'id': '343e48ee-be0e-4f0d-a801-dc8cbbce75b4'}]",official,0.0,pitch,2018-04-08T19:42:26+00:00,0,0,0,0,0,0,0,0,0.0
2345,Weaver,1,0.0,1.0,0.0,ARI,0.0,2.0,3.0,3.0,2018-04-08T19:42:52+00:00,0,"[{'sequence': 1, 'preferred_name': 'Álex', 'first_name': 'Álexander', 'last_name': 'Ávila', 'jersey_number': '5', 'id': '5d9db92f-7b74-4235-a2e6-673620b3f7c7', 'type': 'putout'}]",True,False,False,False,False,False,False,False,0,0,Luke,60b7e25e-7765-4d8b-82a6-d33e7179dae5,7,Luke,b935d75c-c164-46e6-8492-1d9893b4e049,5,kKL,Taijuan,R,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,74.0,94.0,FA,-41.0,39.0,1.0,R,Taijuan,"[{'starting_base': 2, 'ending_base': 2, 'out': False, 'outcome_id': '', 'preferred_name': 'Kolten', 'first_name': 'Kolten', 'last_name': 'Wong', 'jersey_number': '16', 'id': '343e48ee-be0e-4f0d-a801-dc8cbbce75b4'}]",official,0.0,pitch,2018-04-08T19:42:56+00:00,0,0,0,0,0,0,0,0,0.0
2346,Fowler,1,0.0,1.0,0.0,ARI,0.0,2.0,1.0,1.0,2018-04-08T19:43:31+00:00,0,0,False,False,False,False,False,False,False,False,0,0,William,a91b5de2-7809-4c9c-b67a-409835c5f17e,25,Dexter,7a27c1e0-9c59-4576-b70b-847eca1da56f,5,kKL,Taijuan,L,515af486-d938-4cb6-90e4-943323a5737c,99,Walker,75.0,76.0,CU,-58.0,8.0,4.0,R,Taijuan,"[{'starting_base': 2, 'ending_base': 2, 'out': False, 'outcome_id': '', 'preferred_name': 'Kolten', 'first_name': 'Kolten', 'last_name': 'Wong', 'jersey_number': '16', 'id': '343e48ee-be0e-4f0d-a801-dc8cbbce75b4'}]",official,0.0,pitch,2018-04-08T19:43:35+00:00,0,0,0,0,0,0,0,0,0.0
